Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480621.6506116,24815,1638480621,650157909,,0.7217017412185669,0.0,0.0,0.0,0.0,-0.5687676668167114
1638480621.7011247,24816,1638480621,700148743,,0.886684775352478,0.0,0.0,0.0,0.0,-0.6987895369529724
1638480621.7511446,24817,1638480621,750228573,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480621.8008227,24818,1638480621,800249009,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480621.8510664,24819,1638480621,850230595,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480621.9014144,24820,1638480621,900319897,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480621.9510398,24821,1638480621,950240584,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480622.0005896,24822,1638480622,239067,,0.9485152959823608,0.0,0.0,0.0,0.0,-0.7475176453590393
1638480622.0505314,24823,1638480622,50051397,,0.5773491859436035,0.0,0.0,0.0,0.0,0.0
1638480622.1003044,24824,1638480622,100014901,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480622.1505377,24825,1638480622,150125356,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480622.2007096,24826,1638480622,200097756,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480622.2506933,24827,1638480622,250130863,,-0.24738305807113647,0.0,0.0,0.0,0.0,-0.19496069848537445
1638480622.3005822,24828,1638480622,300134433,,-0.7010101675987244,0.0,0.0,0.0,0.0,-0.552460789680481
1638480622.3512383,24829,1638480622,350188949,,-1.1752678155899048,0.0,0.0,0.0,0.0,-0.9262195825576782
1638480622.4006267,24830,1638480622,400136260,,-1.2165287733078003,0.0,0.0,0.0,0.0,-0.9587370753288269
1638480622.450767,24831,1638480622,450248123,,-1.2165287733078003,0.0,0.0,0.0,0.0,-0.9587370753288269
1638480622.500546,24832,1638480622,500095142,,-1.2370983362197876,0.0,0.0,0.0,0.0,-0.9749477505683899
1638480622.550729,24833,1638480622,550151834,,-1.278359293937683,0.0,0.0,0.0,0.0,-1.0074652433395386
1638480622.6005383,24834,1638480622,600085257,,-1.3196203708648682,0.0,0.0,0.0,0.0,-1.039982795715332
1638480622.65072,24835,1638480622,650137693,,-1.340189814567566,0.0,0.0,0.0,0.0,-1.0561933517456055
