Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5,axes_6,axes_7,buttons_0,buttons_1,buttons_2,buttons_3,buttons_4,buttons_5,buttons_6,buttons_7,buttons_8,buttons_9,buttons_10,buttons_11,buttons_12,buttons_13
1638480345.7174962,28881,1638480345,717048964,joystick,-0.9484847784042358,-0.08249153196811676,-1.0,-0.22681356966495514,-0.8557084798812866,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.7437847,28882,1638480345,743090625,joystick,-0.9484847784042358,-0.08249153196811676,-1.0,-0.22681356966495514,-0.8557084798812866,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.776923,28883,1638480345,776407640,joystick,-0.9484847784042358,-0.08249153196811676,-1.0,-0.22681356966495514,-0.8557084798812866,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.8114421,28884,1638480345,810863591,joystick,-0.9484847784042358,-0.08249153196811676,-1.0,-0.22681356966495514,-0.8557084798812866,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.8440516,28885,1638480345,843394361,joystick,-0.9484847784042358,-0.08249153196811676,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.8888671,28886,1638480345,888302907,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.9104347,28887,1638480345,909765244,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.948838,28888,1638480345,948374353,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480345.9776921,28889,1638480345,977150320,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.2371288239955902,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.0135012,28890,1638480346,12063923,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.0464325,28891,1638480346,45806078,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.0776234,28892,1638480346,77144278,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8557084798812866,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.1114073,28893,1638480346,110866400,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.1475766,28894,1638480346,147071840,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.1769125,28895,1638480346,176452730,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.2103019,28896,1638480346,209771953,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.2445953,28897,1638480346,243382165,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.2790089,28898,1638480346,278356891,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.310554,28899,1638480346,309842746,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.3467557,28900,1638480346,345945173,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.3775887,28901,1638480346,377066082,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.4103718,28902,1638480346,409769275,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.4518209,28903,1638480346,450834308,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.4780002,28904,1638480346,477124362,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.5102916,28905,1638480346,509773441,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.544947,28906,1638480346,544631009,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.580032,28907,1638480346,579621415,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.6100996,28908,1638480346,609716228,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.6452136,28909,1638480346,644699241,joystick,-0.9484847784042358,-0.09280678629875183,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.6800926,28910,1638480346,679606956,joystick,-0.9484847784042358,-0.1031220406293869,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.7102606,28911,1638480346,709788588,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.7436888,28912,1638480346,743066785,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.7813618,28913,1638480346,780791722,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.8186677,28914,1638480346,818295816,joystick,-0.9484847784042358,-0.12372203916311264,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.8451664,28915,1638480346,844697012,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.8775318,28916,1638480346,877133568,joystick,-0.9484847784042358,-0.12372203916311264,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.9265826,28917,1638480346,925874935,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.9612234,28918,1638480346,960789498,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480346.9834614,28919,1638480346,982139029,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.0102274,28920,1638480347,9769691,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.0438929,28921,1638480347,43093969,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.08345,28922,1638480347,82069459,joystick,-0.9484847784042358,-0.12372203916311264,-1.0,-0.2371288239955902,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.1152918,28923,1638480347,114740713,joystick,-0.9484847784042358,-0.11340678483247757,-1.0,-0.22681356966495514,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.1874871,28924,1638480347,187032033,joystick,0.0,0.0,-1.0,-0.2371288239955902,-0.773247480392456,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.1897976,28925,1638480347,189481878,joystick,0.0,0.0,-1.0,-0.2371288239955902,-0.773247480392456,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.2637868,28926,1638480347,263307798,joystick,0.6494949460029602,0.0,-1.0,-0.2371288239955902,-0.7423017024993896,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.286328,28927,1638480347,285856298,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.7423017024993896,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.2992976,28928,1638480347,298896088,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.7423017024993896,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.3339076,28929,1638480347,333380804,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.7423017024993896,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.371355,28930,1638480347,370843007,joystick,1.0,0.0,-1.0,-0.24744407832622528,-0.7526169419288635,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.4088118,28931,1638480347,408317882,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.7629322409629822,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.4328873,28932,1638480347,432281713,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.7629322409629822,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.4678783,28933,1638480347,467186321,joystick,1.0,0.0,-1.0,-0.24744407832622528,-0.773247480392456,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.504764,28934,1638480347,503665021,joystick,1.0,0.0,-1.0,-0.2371288239955902,-0.773247480392456,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.5437393,28935,1638480347,542139560,joystick,0.6804101467132568,-0.15466780960559845,-1.0,-0.24744407832622528,-0.7938474416732788,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.5702047,28936,1638480347,569596645,joystick,0.18555253744125366,-0.16498306393623352,-1.0,-0.2371288239955902,-0.8041627407073975,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.6018457,28937,1638480347,600999743,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8247932195663452,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.6390224,28938,1638480347,638309842,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.67666,28939,1638480347,675890002,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.7035103,28940,1638480347,702072531,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8660237193107605,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.7430909,28941,1638480347,742154442,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.7736638,28942,1638480347,773341465,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.7993903,28943,1638480347,798956383,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.8333337,28944,1638480347,832302229,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.900213,28945,1638480347,899583102,joystick,-0.670125424861908,-0.1340373009443283,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.9038525,28946,1638480347,903378131,joystick,-0.7217017412185669,-0.16498306393623352,-1.0,-0.24744407832622528,-0.8763390183448792,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.9401183,28947,1638480347,939609106,joystick,-1.0,-0.3711661100387573,-1.0,-0.24744407832622528,-0.886654257774353,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480347.969094,28948,1638480347,968577880,joystick,-1.0,-0.36085087060928345,-1.0,-0.24744407832622528,-0.9072542786598206,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.0050194,28949,1638480348,4621103,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9278847575187683,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.0551584,28950,1638480348,54599484,joystick,-1.0,-0.36085087060928345,-1.0,-0.24744407832622528,-0.9484847784042358,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.0701628,28951,1638480348,69636040,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.104099,28952,1638480348,103339118,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.138059,28953,1638480348,137249310,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.1712737,28954,1638480348,170764475,joystick,-1.0,-0.36085087060928345,-1.0,-0.24744407832622528,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.2039156,28955,1638480348,203365612,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.240148,28956,1638480348,239577993,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.280266,28957,1638480348,279601468,joystick,-1.0,-0.36085087060928345,-1.0,-0.24744407832622528,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.3030365,28958,1638480348,301925380,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9691152572631836,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.34026,28959,1638480348,339587942,joystick,-1.0,-0.36085087060928345,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.3713713,28960,1638480348,370771444,joystick,-1.0,-0.3711661100387573,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.403876,28961,1638480348,403349892,joystick,-0.9897457957267761,-0.3711661100387573,-1.0,-0.25775933265686035,-0.9588000178337097,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.4651616,28962,1638480348,464628076,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.6804406642913818,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.4688985,28963,1638480348,468499396,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.6598407030105591,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.503893,28964,1638480348,503341664,joystick,0.0,0.0,-1.0,-0.24744407832622528,-0.6598407030105591,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.540063,28965,1638480348,539643842,joystick,0.0,0.0,-1.0,-0.2783593237400055,-0.6907559633255005,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.5691683,28966,1638480348,568577892,joystick,0.0,0.0,-1.0,-0.2783593237400055,-0.7010712027549744,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.6040103,28967,1638480348,603352989,joystick,0.0,0.0,-1.0,-0.29898983240127563,-0.7113864421844482,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.6362221,28968,1638480348,635799783,joystick,0.0,0.0,-1.0,-0.3093051016330719,-0.7217017412185669,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.6690137,28969,1638480348,668551295,joystick,0.0,0.0,-1.0,-0.3093051016330719,-0.7217017412185669,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.7154374,28970,1638480348,714658676,joystick,-0.9897457957267761,-0.21652881801128387,-1.0,-0.3093051016330719,-0.8041627407073975,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.739126,28971,1638480348,738406239,joystick,-1.0,-0.28867459297180176,-1.0,-0.3093051016330719,-0.8144779801368713,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.773591,28972,1638480348,772137575,joystick,-1.0,-0.22681356966495514,-1.0,-0.3196203410625458,-0.9175695180892944,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.804072,28973,1638480348,801973236,joystick,-1.0,-0.1752678006887436,-1.0,-0.3505356013774872,-0.9897457957267761,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.835916,28974,1638480348,835281287,joystick,-1.0,-0.1340373009443283,-1.0,-0.36085087060928345,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.8705845,28975,1638480348,869621867,joystick,-1.0,-0.08249153196811676,-1.0,-0.36085087060928345,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.903816,28976,1638480348,902032915,joystick,-1.0,-0.08249153196811676,-1.0,-0.36085087060928345,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.9474986,28977,1638480348,947090262,joystick,-1.0,-0.07217627763748169,-1.0,-0.36085087060928345,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480348.969007,28978,1638480348,968528659,joystick,-1.0,-0.08249153196811676,-1.0,-0.36085087060928345,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.0041008,28979,1638480349,3737825,joystick,-1.0,-0.16498306393623352,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.03576,28980,1638480349,35197947,joystick,-1.0,-0.2062135636806488,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.0699959,28981,1638480349,69538301,joystick,-1.0,-0.24744407832622528,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.1030672,28982,1638480349,101893057,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.1355667,28983,1638480349,135183570,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.1688683,28984,1638480349,168524965,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.2035804,28985,1638480349,201856471,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.235672,28986,1638480349,235203627,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.2690096,28987,1638480349,268545886,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.3024373,28988,1638480349,301918514,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.3356414,28989,1638480349,335225284,joystick,-1.0,-0.29898983240127563,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.3716571,28990,1638480349,370786400,joystick,-1.0,-0.36085087060928345,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.4034743,28991,1638480349,402087026,joystick,-1.0,-0.4123966097831726,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.4356544,28992,1638480349,435231228,joystick,-1.0,-0.42271187901496887,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.4690514,28993,1638480349,468517516,joystick,-1.0,-0.443342387676239,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.5050423,28994,1638480349,504566208,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.5356905,28995,1638480349,535220851,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.5690215,28996,1638480349,568504004,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.6031258,28997,1638480349,601836374,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.6357906,28998,1638480349,635258061,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.6689496,28999,1638480349,668541789,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.7050514,29000,1638480349,704577073,joystick,-1.0,-0.46394237875938416,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.7375448,29001,1638480349,737065883,joystick,-1.0,-0.5154881477355957,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.7692032,29002,1638480349,768595128,joystick,-1.0,-0.5670338869094849,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.808883,29003,1638480349,808288057,joystick,-1.0,-0.670125424861908,-1.0,-0.3711661100387573,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.8489223,29004,1638480349,848499603,joystick,-0.9278847575187683,-0.7319864630699158,-1.0,-0.2783593237400055,-0.8453932404518127,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.869284,29005,1638480349,868696917,joystick,-0.8969389796257019,-0.7629322409629822,-1.0,-0.1752678006887436,-0.670125424861908,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.9200757,29006,1638480349,919581227,joystick,-0.5876644253730774,-0.886654257774353,-1.0,0.0,-0.02063051238656044,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.937695,29007,1638480349,937071819,joystick,-0.5258033871650696,-0.9072542786598206,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480349.969258,29008,1638480349,968605096,joystick,-0.49488815665245056,-0.9175695180892944,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480350.0025568,29009,1638480350,1902489,joystick,-0.4845728874206543,-0.9175695180892944,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480350.0358863,29010,1638480350,35317167,joystick,-0.40208137035369873,-0.9175695180892944,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480350.0692668,29011,1638480350,68591229,joystick,-0.39176610112190247,-0.9175695180892944,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480350.1033468,29012,1638480350,101923758,joystick,-0.3711661100387573,-0.9175695180892944,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
