Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1645055468.5129197,20122,1645055468,510706681,,0.7938475012779236,0.0,0.0,0.0,0.0,0.0
1645055468.5617552,20123,1645055468,560338196,,0.7938475012779236,0.0,0.0,0.0,0.0,0.0
1645055468.6144629,20124,1645055468,611659075,,0.8041627407073975,0.0,0.0,0.0,0.0,0.0
1645055468.6628525,20125,1645055468,660408068,,0.8041627407073975,0.0,0.0,0.0,0.0,0.0
1645055468.7152457,20126,1645055468,711067512,,0.8041627407073975,0.0,0.0,0.0,0.0,0.0
1645055468.7626307,20127,1645055468,760309781,,0.8144779801368713,0.0,0.0,0.0,0.0,0.0
1645055468.814458,20128,1645055468,811767716,,0.8247932195663452,0.0,0.0,0.0,0.0,0.07876354455947876
1645055468.8639812,20129,1645055468,861753084,,0.8350780010223389,0.0,0.0,0.0,0.0,0.21975122392177582
1645055468.9133182,20130,1645055468,911679157,,0.8350780010223389,0.0,0.0,0.0,0.0,0.21975122392177582
1645055468.9645412,20131,1645055468,960545652,,0.8453932404518127,0.0,0.0,0.0,0.0,0.2360270768404007
1645055469.01332,20132,1645055469,10913706,,0.8453932404518127,0.0,0.0,0.0,0.0,0.22246569395065308
1645055469.0625825,20133,1645055469,60648933,,1.1453932523727417,0.0,0.0,0.0,0.0,0.10937920957803726
1645055469.1119893,20134,1645055469,110338720,,1.4453932046890259,0.0,0.0,0.0,0.0,0.13802766799926758
1645055469.1619332,20135,1645055469,160355961,,1.74539315700531,0.0,0.0,0.0,0.0,0.0
1645055469.2105978,20136,1645055469,209987572,,2.045393228530884,0.0,0.0,0.0,0.0,0.0
1645055469.2611153,20137,1645055469,260140813,,2.345393180847168,0.0,0.0,0.0,0.0,-0.29868683218955994
1645055469.3122633,20138,1645055469,311185407,,2.536179780960083,0.0,0.0,0.0,0.0,-0.32298359274864197
1645055469.36068,20139,1645055469,360005216,,2.236179828643799,0.0,0.0,0.0,0.0,-1.3879586458206177
1645055469.4139698,20140,1645055469,411233265,,1.9361798763275146,0.0,0.0,0.0,0.0,-1.3467137813568115
1645055469.4638343,20141,1645055469,461639431,,1.6361799240112305,0.0,0.0,0.0,0.0,-1.2066317796707153
1645055469.5144973,20142,1645055469,511415969,,1.3361799716949463,0.0,0.0,0.0,0.0,-0.9966070652008057
1645055469.5652661,20143,1645055469,561070845,,1.036180019378662,0.0,0.0,0.0,0.0,-0.8166055679321289
1645055469.6121907,20144,1645055469,610394394,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.664615,20145,1645055469,660725457,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.71276,20146,1645055469,710365645,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.7622428,20147,1645055469,760339238,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.8141282,20148,1645055469,811168601,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.865198,20149,1645055469,861381649,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055469.9133284,20150,1645055469,910946157,,1.1453932523727417,0.0,0.0,0.0,0.0,-0.9026756882667542
1645055469.963059,20151,1645055469,960728231,,1.4453932046890259,0.0,0.0,0.0,0.0,-1.1391034126281738
1645055470.013165,20152,1645055470,11594427,,1.74539315700531,0.0,0.0,0.0,0.0,-1.3755310773849487
1645055470.0620878,20153,1645055470,60891610,,2.045393228530884,0.0,0.0,0.0,0.0,-1.6119588613510132
1645055470.115669,20154,1645055470,113211012,,2.345393180847168,0.0,0.0,0.0,0.0,-1.848386526107788
1645055470.1620831,20155,1645055470,160303537,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.2137506,20156,1645055470,211173125,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.2617223,20157,1645055470,260528483,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.315167,20158,1645055470,311677686,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.3620331,20159,1645055470,360960276,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.4117186,20160,1645055470,410744655,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.461857,20161,1645055470,460855945,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.5138407,20162,1645055470,511487294,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.5644143,20163,1645055470,560418943,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.6122806,20164,1645055470,610434521,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.6641366,20165,1645055470,661128782,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.7137623,20166,1645055470,711596197,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.7629702,20167,1645055470,760396455,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.8149834,20168,1645055470,811153116,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.8629222,20169,1645055470,860926359,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.9124877,20170,1645055470,910571827,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055470.9624267,20171,1645055470,960414894,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055471.0139859,20172,1645055471,10912869,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055471.0625074,20173,1645055471,60308579,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9130207300186157
1645055471.1115246,20174,1645055471,110469597,,2.536179780960083,0.0,0.0,0.0,0.0,-1.891642451286316
1645055471.1639702,20175,1645055471,161398162,,2.536179780960083,0.0,0.0,0.0,0.0,-1.8703536987304688
1645055471.2114582,20176,1645055471,210185428,,2.536179780960083,0.0,0.0,0.0,0.0,-1.3652982711791992
1645055471.265307,20177,1645055471,260683724,,2.536179780960083,0.0,0.0,0.0,0.0,0.0
1645055471.3120399,20178,1645055471,310217289,,2.536179780960083,0.0,0.0,0.0,0.0,0.24219222366809845
1645055471.3620076,20179,1645055471,360304515,,2.536179780960083,0.0,0.0,0.0,0.0,1.0965484380722046
1645055471.4116647,20180,1645055471,410424637,,2.536179780960083,0.0,0.0,0.0,0.0,1.2409446239471436
1645055471.462244,20181,1645055471,460382712,,2.536179780960083,0.0,0.0,0.0,0.0,1.2409446239471436
1645055471.5113635,20182,1645055471,510294387,,2.236179828643799,0.0,0.0,0.0,0.0,1.68678879737854
1645055471.5628226,20183,1645055471,560695883,,1.9361798763275146,0.0,0.0,0.0,0.0,1.5258885622024536
1645055471.6152048,20184,1645055471,611111363,,1.6361799240112305,0.0,0.0,0.0,0.0,1.2894608974456787
1645055471.6626694,20185,1645055471,660274660,,1.3361799716949463,0.0,0.0,0.0,0.0,1.0530332326889038
1645055471.7143958,20186,1645055471,711075449,,1.036180019378662,0.0,0.0,0.0,0.0,0.8166055679321289
1645055471.7613442,20187,1645055471,760329016,,0.8453932404518127,0.0,0.0,0.0,0.0,0.6662479639053345
1645055471.8129475,20188,1645055471,811467724,,0.8453932404518127,0.0,0.0,0.0,0.0,0.6662479639053345
1645055471.862458,20189,1645055471,860667084,,1.1453932523727417,0.0,0.0,0.0,0.0,0.8833365440368652
1645055471.9130301,20190,1645055471,911270178,,1.4453932046890259,0.0,0.0,0.0,0.0,1.1146990060806274
1645055471.9622657,20191,1645055471,960324707,,1.74539315700531,0.0,0.0,0.0,0.0,1.1412736177444458
1645055472.0119658,20192,1645055472,10644860,,2.045393228530884,0.0,0.0,0.0,0.0,1.1011433601379395
1645055472.0639513,20193,1645055472,61022485,,2.345393180847168,0.0,0.0,0.0,0.0,1.2434219121932983
1645055472.1110044,20194,1645055472,110179478,,2.536179780960083,0.0,0.0,0.0,0.0,1.1996519565582275
1645055472.1644757,20195,1645055472,160344176,,2.536179780960083,0.0,0.0,0.0,0.0,0.7488034963607788
1645055472.2124627,20196,1645055472,210929128,,2.536179780960083,0.0,0.0,0.0,0.0,0.0
1645055472.2616665,20197,1645055472,260264968,,2.536179780960083,0.0,0.0,0.0,0.0,-0.8914811015129089
1645055472.31046,20198,1645055472,309935077,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055472.362699,20199,1645055472,360277054,,2.536179780960083,0.0,0.0,0.0,0.0,-1.934425950050354
1645055472.4139082,20200,1645055472,411306259,,2.536179780960083,0.0,0.0,0.0,0.0,-1.934425950050354
1645055472.4618678,20201,1645055472,460391733,,2.536179780960083,0.0,0.0,0.0,0.0,-1.9987438917160034
1645055472.5125482,20202,1645055472,510623983,,2.236179828643799,0.0,0.0,0.0,0.0,-1.7623162269592285
1645055472.5625355,20203,1645055472,560718793,,1.9361798763275146,0.0,0.0,0.0,0.0,-1.5258885622024536
1645055472.6141803,20204,1645055472,611119490,,1.6361799240112305,0.0,0.0,0.0,0.0,-1.2894608974456787
1645055472.6637588,20205,1645055472,661128222,,1.3361799716949463,0.0,0.0,0.0,0.0,-1.0530332326889038
1645055472.7118409,20206,1645055472,710193727,,1.036180019378662,0.0,0.0,0.0,0.0,-0.8166055679321289
1645055472.7627878,20207,1645055472,761318995,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055472.813117,20208,1645055472,810764818,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055472.8620996,20209,1645055472,860643087,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055472.9130704,20210,1645055472,911463173,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055472.9618483,20211,1645055472,960463655,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.0133715,20212,1645055473,11133278,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.061899,20213,1645055473,60395935,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.1132627,20214,1645055473,110952088,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.1628807,20215,1645055473,160293144,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.212624,20216,1645055473,210798865,,1.1453932523727417,0.0,0.0,0.0,0.0,-0.9026756882667542
1645055473.2623217,20217,1645055473,260356912,,1.4453932046890259,0.0,0.0,0.0,0.0,-1.1391034126281738
1645055473.3136775,20218,1645055473,311048072,,1.74539315700531,0.0,0.0,0.0,0.0,-1.3755310773849487
1645055473.3647656,20219,1645055473,361116004,,2.045393228530884,0.0,0.0,0.0,0.0,-1.6119588613510132
1645055473.414327,20220,1645055473,411310399,,1.7453932762145996,0.0,0.0,0.0,0.0,-1.3755310773849487
1645055473.4631612,20221,1645055473,461312027,,1.4453933238983154,0.0,0.0,0.0,0.0,-1.1391034126281738
1645055473.5141056,20222,1645055473,511962227,,1.1453933715820312,0.0,0.0,0.0,0.0,-0.9026758074760437
1645055473.5625339,20223,1645055473,560330874,,0.8453934192657471,0.0,0.0,0.0,0.0,-0.666248083114624
1645055473.6119177,20224,1645055473,610512117,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.6616683,20225,1645055473,660367026,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.712497,20226,1645055473,710383950,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.7615602,20227,1645055473,760081933,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.81229,20228,1645055473,810900547,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.8639617,20229,1645055473,861867353,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.9136312,20230,1645055473,911190330,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055473.961625,20231,1645055473,960452507,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055474.0123596,20232,1645055474,10877269,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055474.0624814,20233,1645055474,60446453,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.6662479639053345
1645055474.1117816,20234,1645055474,110460626,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5668400526046753
1645055474.1644998,20235,1645055474,160461551,,0.8453932404518127,0.0,0.0,0.0,0.0,0.0
1645055474.2155817,20236,1645055474,211681284,,0.8453932404518127,0.0,0.0,0.0,0.0,0.0
1645055474.2635462,20237,1645055474,260378633,,0.8453932404518127,0.0,0.0,0.0,0.0,0.0
1645055474.3142526,20238,1645055474,311392832,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.04033578559756279
1645055474.3628316,20239,1645055474,360603266,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.09418345242738724
1645055474.411673,20240,1645055474,410341473,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.09418345242738724
1645055474.4624445,20241,1645055474,460594108,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.15484292805194855
1645055474.514196,20242,1645055474,511462099,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.2563529908657074
1645055474.5626345,20243,1645055474,560287352,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.28355634212493896
1645055474.613654,20244,1645055474,611406798,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.42052847146987915
1645055474.6635287,20245,1645055474,660353810,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.42052847146987915
1645055474.7133813,20246,1645055474,710926059,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.42052847146987915
1645055474.764413,20247,1645055474,762018401,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.47592824697494507
1645055474.812718,20248,1645055474,810581991,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.47592824697494507
1645055474.862293,20249,1645055474,860217799,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.47592824697494507
1645055474.9143245,20250,1645055474,911667290,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.47592824697494507
1645055474.9626827,20251,1645055474,960944796,,1.1453932523727417,0.0,0.0,0.0,0.0,-0.6448182463645935
1645055475.011996,20252,1645055475,10707003,,1.4453932046890259,0.0,0.0,0.0,0.0,-0.789956271648407
1645055475.063108,20253,1645055475,60438298,,1.74539315700531,0.0,0.0,0.0,0.0,-0.9395951628684998
1645055475.1140609,20254,1645055475,111179379,,2.045393228530884,0.0,0.0,0.0,0.0,-1.1010937690734863
1645055475.161097,20255,1645055475,160023097,,2.345393180847168,0.0,0.0,0.0,0.0,-1.2625923156738281
1645055475.2129283,20256,1645055475,210287285,,2.536179780960083,0.0,0.0,0.0,0.0,-1.3030412197113037
1645055475.261797,20257,1645055475,260668528,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055475.3114524,20258,1645055475,310208113,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055475.36195,20259,1645055475,360811787,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.414022,20260,1645055475,410558634,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.4619217,20261,1645055475,460797479,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.513367,20262,1645055475,511490272,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.562084,20263,1645055475,560638019,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.6121995,20264,1645055475,610370595,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1170769929885864
1645055475.6632774,20265,1645055475,660602847,,2.236179828643799,0.0,0.0,0.0,0.0,-0.5168009996414185
1645055475.7148628,20266,1645055475,711044538,,1.9361798763275146,0.0,0.0,0.0,0.0,-0.4474683403968811
1645055475.7615426,20267,1645055475,760127646,,1.6361799240112305,0.0,0.0,0.0,0.0,-0.2866172194480896
1645055475.811468,20268,1645055475,810447450,,1.3361799716949463,0.0,0.0,0.0,0.0,-0.22342868149280548
1645055475.8637924,20269,1645055475,860949044,,1.036180019378662,0.0,0.0,0.0,0.0,-0.16499392688274384
1645055475.91404,20270,1645055475,911330768,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.13461440801620483
1645055475.961947,20271,1645055475,960378484,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.0128744,20272,1645055476,11020014,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.061992,20273,1645055476,60939853,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.112544,20274,1645055476,110690605,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.1618023,20275,1645055476,160347278,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.2120924,20276,1645055476,210282477,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.2622108,20277,1645055476,260283403,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.12786857783794403
1645055476.3118346,20278,1645055476,310637320,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.14809145033359528
1645055476.3642666,20279,1645055476,360592487,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.15484292805194855
1645055476.4116008,20280,1645055476,410451654,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.15484292805194855
1645055476.4631562,20281,1645055476,461172640,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.5125327,20282,1645055476,510928576,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.561968,20283,1645055476,560752832,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.613925,20284,1645055476,611520634,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.6609466,20285,1645055476,659980930,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.7117643,20286,1645055476,710564509,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.7631638,20287,1645055476,760301629,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.811777,20288,1645055476,810612730,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.8622198,20289,1645055476,860674520,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.9141047,20290,1645055476,911118772,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055476.9632754,20291,1645055476,960342744,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055477.014285,20292,1645055477,13041477,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.1953778862953186
1645055477.062823,20293,1645055477,60659668,,1.1453932523727417,0.0,0.0,0.0,0.0,-0.26471054553985596
1645055477.1112866,20294,1645055477,110599667,,1.4453932046890259,0.0,0.0,0.0,0.0,-0.3340432047843933
1645055477.1638453,20295,1645055477,161079984,,1.74539315700531,0.0,0.0,0.0,0.0,-0.4033758342266083
1645055477.2136774,20296,1645055477,211392077,,2.045393228530884,0.0,0.0,0.0,0.0,-0.6202352046966553
1645055477.2621312,20297,1645055477,260641201,,2.345393180847168,0.0,0.0,0.0,0.0,-0.7677935361862183
1645055477.3114543,20298,1645055477,310359315,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.3617392,20299,1645055477,360217363,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.4124484,20300,1645055477,411281483,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.4611945,20301,1645055477,460357073,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.5121698,20302,1645055477,510440336,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.5613632,20303,1645055477,560307120,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.6144223,20304,1645055477,611284457,,2.536179780960083,0.0,0.0,0.0,0.0,-0.9528805017471313
1645055477.6610923,20305,1645055477,660161456,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1376821994781494
1645055477.7130318,20306,1645055477,711296456,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1376821994781494
1645055477.7628033,20307,1645055477,760219854,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055477.8121448,20308,1645055477,810588939,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055477.8616972,20309,1645055477,860281292,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055477.9141338,20310,1645055477,911259526,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055477.9610176,20311,1645055477,960318219,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.0149214,20312,1645055478,10941767,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.062631,20313,1645055478,60256683,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.1121507,20314,1645055478,110604649,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.1618624,20315,1645055478,160646921,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.21554,20316,1645055478,211384708,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.2604935,20317,1645055478,259906062,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.311915,20318,1645055478,310187948,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.361552,20319,1645055478,360248236,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.414825,20320,1645055478,411372485,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.4618964,20321,1645055478,460338668,,2.536179780960083,0.0,0.0,0.0,0.0,-1.1995909214019775
1645055478.514187,20322,1645055478,511292038,,2.236179828643799,0.0,0.0,0.0,0.0,-1.0576934814453125
1645055478.561235,20323,1645055478,560266093,,1.9361798763275146,0.0,0.0,0.0,0.0,-0.915796160697937
1645055478.6148152,20324,1645055478,612147361,,1.6361799240112305,0.0,0.0,0.0,0.0,-0.7738987803459167
1645055478.6647964,20325,1645055478,661251047,,1.3361799716949463,0.0,0.0,0.0,0.0,-0.6320014595985413
1645055478.7120397,20326,1645055478,710167054,,1.036180019378662,0.0,0.0,0.0,0.0,-0.490104079246521
1645055478.7621632,20327,1645055478,760997929,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.399863600730896
1645055478.8139913,20328,1645055478,811377414,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.399863600730896
1645055478.8633108,20329,1645055478,862142466,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.399863600730896
1645055478.9140997,20330,1645055478,911497190,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.399863600730896
1645055478.9620967,20331,1645055478,960281262,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.0156503,20332,1645055479,10563597,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46897879242897034
1645055479.0623963,20333,1645055479,60735468,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.1162484,20334,1645055479,111805191,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.1614203,20335,1645055479,160301873,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.2131188,20336,1645055479,211653385,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.263048,20337,1645055479,260567153,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46897879242897034
1645055479.3110712,20338,1645055479,310063253,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.3607092,20339,1645055479,359955415,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.46203601360321045
1645055479.412825,20340,1645055479,410445877,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.4641058,20341,1645055479,461162161,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.5109105,20342,1645055479,510264920,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.5618534,20343,1645055479,560460472,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.612297,20344,1645055479,610472889,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.6641016,20345,1645055479,660645816,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.7121432,20346,1645055479,710468666,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.7631721,20347,1645055479,760717818,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.8145173,20348,1645055479,811190040,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5247211456298828
1645055479.8619502,20349,1645055479,860690236,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5597975850105286
1645055479.9116676,20350,1645055479,910355263,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055479.9649055,20351,1645055479,961240378,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.010984,20352,1645055480,10140866,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.0611079,20353,1645055480,60148420,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.1123197,20354,1645055480,110650915,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.163366,20355,1645055480,161434015,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.2117887,20356,1645055480,210235497,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.2645023,20357,1645055480,260982598,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.3120613,20358,1645055480,310517130,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.362499,20359,1645055480,360277902,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.4118001,20360,1645055480,410207312,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.4619243,20361,1645055480,460945357,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.512107,20362,1645055480,510621489,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.5627344,20363,1645055480,560435251,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.6147835,20364,1645055480,611835276,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.6620429,20365,1645055480,660819316,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.7134209,20366,1645055480,711061045,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5809484720230103
1645055480.7614183,20367,1645055480,760167580,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5738901495933533
1645055480.8135517,20368,1645055480,811484437,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.5527629852294922
1645055480.8637536,20369,1645055480,861227545,,0.8453932404518127,0.0,0.0,0.0,0.0,-0.538737416267395
