pos_x,pos_y,angle_x,angle_y,vel_x,vel_y,ω,twist_linear,twist_angular
2.4959793,-3.0823314,-0.06897827,-0.9976078,-0.38206902,1.6551411,-1.250963,-1.3401898,-1.0561934
2.4566238,-2.911841,-0.19660138,-0.98047924,-0.10660442,1.7316158,-1.1294332,-1.2042214,-0.35968143
2.4456427,-2.733473,-0.30907887,-0.9510169,0.14085968,1.5927546,-0.9807751,-0.108215526,0.029342178
2.4601524,-2.569409,-0.40342313,-0.91500896,0.43401456,1.2974252,-0.38503322,0.5293753,-0.41719666
2.5048587,-2.4357655,-0.43938825,-0.89829695,0.36028066,0.6091697,-0.09291801,1.1042956,-0.87028694
2.54197,-2.3730168,-0.44796583,-0.8940506,0.0045749424,-0.21628496,-0.048147026,1.1959593,-0.9425264
2.5424411,-2.3952956,-0.4523927,-0.89181477,-0.35948187,-0.5806216,-0.32139018,1.1959593,-0.9425264
2.505412,-2.4551036,-0.48166493,-0.87635535,-0.66528124,-0.84909964,-0.60174376,1.1959593,-0.9425264
2.436884,-2.5425665,-0.53502166,-0.8448312,-0.8317813,-0.9877827,-0.6446464,1.1959593,-0.9425264
2.3512049,-2.6443148,-0.58990073,-0.8074687,-0.99551266,-0.99027205,-0.7468915,1.1959593,-0.9425264
2.2486603,-2.7463193,-0.6502192,-0.7597437,-1.1061424,-0.90376127,-0.824229,1.2000928,-0.9457839
2.1347206,-2.8394127,-0.71230257,-0.701869,-1.1961164,-0.7931115,-0.78728825,1.2165898,-0.8360322
2.0115125,-2.9211085,-0.76681525,-0.6418586,-1.2371881,-0.67795974,-0.75160766,1.1959593,-0.82185507
1.884074,-2.9909427,-0.8141645,-0.58062994,-1.2524846,-0.56536746,-0.7613152,1.208717,-0.84072536
1.7550597,-3.0491793,-0.85714924,-0.5150638,-1.2761792,-0.47535983,-0.7276576,1.4494225,-1.0081484
1.6236049,-3.0981445,-0.893311,-0.4494308,-1.4507161,-0.41854087,-0.7908547,1.9279568,-1.3570802
1.4741715,-3.141257,-0.92691565,-0.3752469,-1.7084731,-0.36019662,-0.88357836,1.9382305,-1.3643118
1.2981874,-3.1783597,-0.9571926,-0.28944984,-1.8542794,-0.22471394,-0.94450694,1.9382305,-1.3643118
1.1071844,-3.2015066,-0.9807713,-0.19509996,-1.9364926,-0.048904434,-0.94438964,1.9382305,-1.3643118
0.9077128,-3.2065442,-0.99508023,-0.098919794,-1.9324775,0.15028763,-0.969527,1.9382305,-1.3523268
0.7086548,-3.1910636,-0.99999267,0.00078436837,-1.9222934,0.34781852,-0.97893,1.9382305,0.0
0.51064587,-3.155236,-0.99483657,0.10144538,-1.90047,0.4489779,-0.30589944,1.9559783,1.5414915
0.31488487,-3.1089883,-0.99115074,0.13273734,-1.9151495,0.25034577,0.6898556,1.958861,0.11930464
0.11761177,-3.083201,-0.9980675,0.06203036,-1.9078475,-0.086499,0.6644737,1.9794915,-0.97521603
-0.07890916,-3.0921109,-0.99997956,-0.0063745216,-1.9122392,-0.04143545,-0.31261465,2.0,-1.382906
-0.27588245,-3.096379,-0.9996605,0.025823789,-1.8950337,0.2709,-0.85852116,2.0,-1.5761847
-0.4710835,-3.0684745,-0.9934677,0.114010386,-1.8262587,0.5370164,-0.9926716,2.0,-1.5761847
-0.65920025,-3.0131583,-0.9766526,0.21482429,-1.7317927,0.74542797,-1.0580157,2.0,-1.5761847
-0.83758634,-2.9363742,-0.94748193,0.3197738,-1.6227641,0.94768316,-1.0751946,2.0,-1.5761847
-1.0047418,-2.8387566,-0.90633154,0.4225349,-1.4997859,1.1126385,-1.0474269,2.0,-1.5761847
-1.1592296,-2.7241476,-0.8555695,0.51767886,-1.3738098,1.2663566,-1.0485667,2.0,-1.5761847
-1.3007412,-2.5937045,-0.79477495,0.60688955,-1.2079928,1.409276,-1.0581288,2.0,-1.5761847
-1.4251724,-2.4485397,-0.7240387,0.6897395,-1.0623373,1.5155458,-1.0431334,2.0,-1.5761847
-1.5346003,-2.2924283,-0.64589655,0.76341355,-0.8694066,1.6248085,-1.0370269,2.0,-1.5368338
-1.6241549,-2.1250622,-0.56082374,0.8279292,-0.7087034,1.7080345,-1.0529974,2.0,-1.5085845
-1.6971561,-1.9491235,-0.46789652,0.88376427,-0.5154208,1.7697568,-1.0344626,2.0,-1.146975
-1.7502477,-1.7668267,-0.3712519,0.92851967,-0.34218296,1.795791,-0.8910758,2.0,0.0
-1.7854949,-1.5818484,-0.28458628,0.95865035,-0.3194511,1.7906926,-0.20754158,2.0,0.0
-1.8184005,-1.3973953,-0.26402867,0.9645148,-0.41001326,1.7755761,-0.028618375,2.0,1.5761847
-1.8606346,-1.2144991,-0.26118413,0.9652885,-0.546138,1.7275746,0.6280952,2.0,1.5761847
-1.9168904,-1.0365474,-0.32304505,0.9463789,-0.809666,1.6074455,1.0299623,2.0,1.5761847
-2.0002913,-0.87096995,-0.42144287,0.9068456,-1.0345339,1.4689475,1.0296108,2.0,1.475002
-2.1068552,-0.7196586,-0.5150692,0.85713285,-1.1732327,1.3401762,0.9524217,2.0,-0.27922648
-2.227706,-0.5816116,-0.5965527,0.8025684,-1.2080934,1.3493284,0.11013976,2.0,-1.2894286
-2.3521476,-0.4426218,-0.60562134,0.7957515,-0.99117374,1.50226,-0.76562136,2.0,-1.5761847
-2.454245,-0.28787908,-0.5410416,0.8409808,-0.69072133,1.6598257,-1.011644,2.0,-1.5761847
-2.525394,-0.11690605,-0.45062995,0.89269674,-0.48298746,1.7262188,-1.012111,2.0,-1.5761847
-2.5751448,0.06090593,-0.3552887,0.9347561,-0.27901864,1.7740669,-1.0289536,2.0,-1.5761847
-2.6038857,0.24364658,-0.25440338,0.9670851,-0.09562792,1.7997174,-1.0390456,2.0,-1.5761847
-2.613736,0.4290294,-0.14963914,0.988726,0.09785514,1.7922546,-1.0360508,2.0,-1.5761847
-2.603656,0.61364347,-0.04347152,0.9990508,0.29412314,1.7678357,-1.0215917,2.0,-1.5761847
-2.5733595,0.7957423,0.06170554,0.99808544,0.4836211,1.7387005,-1.0396943,2.0,-1.5761847
-2.5235434,0.9748399,0.16803677,0.98576325,0.651981,1.6811516,-1.0168748,2.0,-1.5761847
-2.456385,1.1480097,0.27018344,0.9628014,0.8299033,1.5960193,-1.0126332,2.0,-1.5761847
-2.3708994,1.3124102,0.3689606,0.92943686,0.99424917,1.4970399,-1.0370396,2.0,-1.5761847
-2.2684853,1.4666153,0.4659492,0.8847935,1.1471465,1.3927,-1.0299836,2.0,-1.5761847
-2.1503215,1.6100726,0.5570281,0.83048004,1.2818856,1.2624685,-1.0315449,2.0,-1.5761847
-2.0182788,1.7401153,0.64197046,0.7667277,1.4083917,1.118314,-0.99056906,2.0,0.0
-1.8732052,1.855309,0.71672356,0.69734454,1.441667,1.0566685,-0.3675058,2.0,1.5761847
-1.7247039,1.9641528,0.74260867,0.6697254,1.3489275,1.1765004,0.4161218,2.0,1.5761847
-1.5857555,2.0853403,0.7132275,0.70093,1.0761446,1.3879633,0.9786975,2.0,1.5657196
-1.4749054,2.2283096,0.6390598,0.76914704,0.8680003,1.530094,1.0118951,2.0,-0.017041571
-1.3854957,2.3859193,0.5555665,0.83146197,0.7872774,1.642952,0.51291573,2.0,-1.3731477
-1.3044008,2.5551543,0.51088667,0.85964787,0.91232425,1.5539042,-0.45976126,2.0,-1.5761847
-1.2104254,2.7152169,0.5510082,0.83449525,1.2096524,1.327195,-0.98743784,2.0,-1.5761847
-1.0858232,2.8519266,0.6328905,0.7742315,1.4020128,1.1244159,-1.0023863,2.0,-1.5761847
-0.94140655,2.9677489,0.7093165,0.704874,1.5006154,0.99575937,-1.0315832,2.0,-1.5761847
-0.7868332,3.0703187,0.7800827,0.62567455,1.6082698,0.8059113,-1.0213563,2.0,-1.5761847
-0.6211708,3.153333,0.84145623,0.5402858,1.685999,0.6535516,-1.0354059,2.0,-1.5761847
-0.44750172,3.220653,0.8941984,0.44764608,1.7495327,0.45261422,-0.9805513,2.0,0.7447796
-0.26728827,3.2672753,0.93478566,0.35520408,1.7585167,0.4006668,-0.304163,2.0,1.5093883
-0.0861494,3.3085468,0.9454559,0.32574764,1.6754647,0.6137819,0.6019843,2.0,0.11742691
0.086434565,3.3717704,0.92344654,0.38370764,1.5922682,0.8080678,0.4121863,2.0,-0.88447374
0.25044873,3.4550066,0.9063344,0.42256078,1.6450938,0.7569499,-0.27660263,2.0,-1.5725749
0.4199043,3.5329776,0.91800183,0.39656842,1.740214,0.50484717,-0.8957145,2.0,-1.5761847
0.59915787,3.58498,0.95062697,0.31030032,1.7880938,0.24003612,-0.9912957,2.0,-1.5761847
0.7833434,3.6097054,0.97729856,0.21178268,1.7951177,0.009585136,-0.99994016,2.0,-1.5761847
0.9682524,3.6106927,0.99390996,0.110177696,1.8009499,-0.16934958,-1.0415012,2.0,-1.5761847
1.1537622,3.5932486,0.9999829,0.0031204887,1.7784234,-0.36094594,-0.9801341,2.0,-1.5761847
1.3369516,3.556069,0.99521476,-0.09768349,1.716652,-0.5385225,-1.0387264,2.0,-1.5761847
1.5137781,3.5005975,0.97909176,-0.20340553,1.6657069,-0.73876333,-1.0643054,2.0,-1.5761847
1.685357,3.4245,0.9509533,-0.30930597,1.5749793,-0.8914138,-1.0454954,2.0,-1.5761847
1.8475902,3.3326783,0.9121959,-0.40972608,1.4625225,-1.0700692,-1.0452683,2.0,-1.5761847
1.9982398,3.222454,0.862885,-0.5053803,1.333181,-1.2132691,-0.9879095,2.0,-1.5761847
2.1355662,3.0974793,0.80708253,-0.59042317,1.1949838,-1.3423786,-1.0272182,2.0,-1.5761847
2.2586575,2.9592056,0.7402045,-0.67235225,0.99855983,-1.491611,-1.0271608,2.0,-0.13903739
2.3615158,2.8055596,0.66506684,-0.74677086,0.9564467,-1.5184839,-0.45543858,1.8889112,1.2917131
2.460036,2.6491458,0.62932026,-0.77714527,1.017747,-1.2948645,0.40863696,0.4843299,0.3816967
2.5648708,2.5157661,0.66145897,-0.7499683,0.677026,-0.6001716,0.358084,-0.40617293,-0.3201018
2.634609,2.4539444,0.68867105,-0.7250718,0.08357081,0.043828305,0.04992162,-0.63917965,-0.5037326
2.6432173,2.4584591,0.6923914,-0.7215219,-0.28116852,0.24207471,-0.18107587,-0.92931837,-0.73238873
2.6142552,2.4833944,0.6788132,-0.7343094,-0.6666534,0.44751894,-0.4570587,-1.2310615,-0.97019017
2.5455854,2.529492,0.64349586,-0.76543456,-0.9721092,0.65788096,-0.7437586,-1.4954661,-1.1785655
2.4454517,2.5972579,0.5830281,-0.8124462,-1.0640581,0.9817205,-1.0017184,-1.5670034,-1.2349434
2.3358467,2.6983817,0.49624327,-0.8681749,-1.1798815,1.1019304,-1.1755203,-1.5722151,-1.2390507
2.2143111,2.8118877,0.3877422,-0.92175937,-1.0520215,1.4088776,-1.1600996,-1.5876338,-1.0586582
2.1059458,2.9570115,0.27507052,-0.96133965,-0.877757,1.5193492,-1.0587822,-1.534109,0.30668318
2.015531,3.1135147,0.16881213,-0.9856465,-0.5493358,1.6222371,-0.57297677,-1.120196,0.71816224
1.9589459,3.2806158,0.11037837,-0.9938849,-0.0864099,1.4564015,0.03397057,0.30258927,-0.2384683
1.9500451,3.4306347,0.11385575,-0.9934949,0.13299368,0.8379708,0.33355907,1.3322752,-1.0499558
1.9637443,3.5169513,0.14791729,-0.9889985,0.1534362,-0.09416678,0.08755439,2.0,-1.5761847
1.9795493,3.5072515,0.15683052,-0.98762363,-0.0075970357,-0.64305145,-0.38947642,2.0,-1.5761847
1.9787667,3.4410129,0.11709224,-0.9931141,-0.057243455,-1.1738589,-0.56653666,2.0,-1.4531226
1.9728702,3.3200977,0.05897102,-0.99825966,-0.16891001,-1.6476479,-0.77170146,2.0,-1.1752999
1.9554714,3.150379,-0.020483634,-0.99978805,-0.24412812,-1.9962909,-0.49433124,2.0,0.25474802
1.9303246,2.944748,-0.07134372,-0.99745005,-0.2592981,-2.2413015,0.2077831,2.0,1.5657066
1.9036151,2.7138789,-0.04998054,-0.9987483,-0.0072539668,-2.3928084,0.9351264,1.2706293,1.0013733
1.9028679,2.467404,0.046306048,-0.9989244,0.29500663,-2.0436637,0.92311114,-0.0,-0.0
1.9332556,2.256893,0.140937,-0.99000776,0.55716366,-1.6962839,0.9415696,-0.04685292,-0.03692443
1.9906471,2.0821643,0.23614395,-0.9717114,0.55898595,-1.2410777,0.438144,-1.0752323,-0.84738237
2.0482264,1.9543252,0.2797454,-0.96007407,0.2619657,-0.2701906,0.21128087,-2.0,-1.5761847
2.0752106,1.9264938,0.30057183,-0.95375866,-0.0742593,0.26890516,-0.10883983,-2.0,-1.5761847
2.0675614,1.9541928,0.28986007,-0.95706755,-0.40775117,0.68818355,-0.49908224,-2.0,-1.5761847
2.0255604,2.0250802,0.24029668,-0.97069615,-0.66160554,1.1051185,-0.95091254,-2.0,-1.5761847
1.9574106,2.1389148,0.14421667,-0.9895415,-0.74879014,1.5731295,-1.1370444,-2.0,-1.5761847
1.8802803,2.3009574,0.027595073,-0.99960816,-0.6041333,2.0567777,-1.2953272,-2.0,-1.5761847
1.8180505,2.5128193,-0.10562839,-0.9943811,-0.4520852,2.363958,-1.4826133,-2.0,-0.4252633
1.7714827,2.7563226,-0.255675,-0.96675664,-0.028549518,2.4890485,-1.2513719,-1.9869714,1.565917
1.7685419,3.012711,-0.37782055,-0.9258636,0.55673355,2.4051409,-0.41442305,-0.70881444,0.5586113
1.8258892,3.2604566,-0.41699234,-0.90890616,0.8639317,1.7449694,-0.27580422,0.5625765,-0.44336224
1.9148799,3.4401999,-0.44262794,-0.8966653,0.83718,0.9187571,1.0269592,1.5933115,-1.2556766
2.0011148,3.534838,-0.34548533,-0.9384084,0.25482914,0.13246712,0.23493221,1.7397814,-1.3711085
2.027364,3.548483,-0.3226819,-0.94650686,-0.15700033,-0.3300208,-0.30238837,1.6509385,-1.3010921
2.011192,3.5144887,-0.35200262,-0.93599904,-0.43185648,-0.7746082,-0.49918267,1.5672848,-1.2351652
1.966708,3.4346988,-0.39964312,-0.9166673,-0.76646495,-1.1939489,-0.62256163,1.546495,-0.6911124
1.887757,3.3117142,-0.45756656,-0.8891746,-0.9176983,-1.4934767,-0.1440592,1.5441624,0.9873507
1.7932279,3.1578763,-0.47071052,-0.8822877,-0.9828417,-1.7318047,0.32793674,1.3600008,1.0718063
1.6919887,2.9794888,-0.44064283,-0.8976788,-0.7304193,-1.8029329,0.9996427,1.2165898,0.9587852
1.6167507,2.7937748,-0.3460371,-0.9382136,-0.39564586,-1.8171774,0.8584158,0.97602886,0.6661394
1.5759965,2.6065936,-0.2618337,-0.9651044,-0.15620624,-1.5664991,0.59544414,-0.42278972,0.19653308
1.5599062,2.4452338,-0.20218572,-0.979347,0.015568675,-0.67728436,0.13092314,-1.3466771,1.0613059
1.56151,2.375469,-0.18896034,-0.98198473,0.06333331,0.14276804,0.04708924,-2.0,1.5761847
1.5680337,2.390175,-0.18419501,-0.98288965,0.12972566,0.43048182,0.112415105,-2.0,1.5761847
1.5813963,2.4345174,-0.17280145,-0.9849561,0.39824697,0.8928006,0.6213317,-2.0,1.5761847
1.6224184,2.5264819,-0.109451585,-0.9939855,0.6239569,1.2655411,1.1048638,-2.0,1.5761847
1.6866901,2.656841,0.0041362,-0.99997956,0.4334835,1.6465992,0.88071346,-2.0,1.5761847
1.7313417,2.8264515,0.09471208,-0.9954907,0.3933773,1.8866087,1.3918972,-2.0,1.5761847
1.7718623,3.0207849,0.23598072,-0.9717469,0.12407923,2.0102205,1.2708825,-0.96408,-0.019210022
1.7846432,3.227851,0.3608099,-0.93263,-0.22788773,1.653225,0.7548949,0.58193964,0.45964864
1.7611692,3.398144,0.43217015,-0.9017902,-0.3161523,0.82130814,0.4000117,1.6391149,1.2917739
1.7286035,3.4827442,0.4689507,-0.8832239,-0.06586266,-0.07045785,0.0038818668,2.0,1.5761847
1.7218192,3.4754865,0.46930373,-0.88303614,0.18085812,-0.66643465,0.24329808,2.0,1.5761847
1.7404487,3.4068394,0.49128285,-0.87099653,0.6522206,-0.916681,0.6014279,2.0,1.5761847
1.8076319,3.3124151,0.5442648,-0.8389092,1.0767795,-1.2750013,0.7441852,2.0,1.5761847
1.9185473,3.1810815,0.6069079,-0.7947613,1.4575644,-1.4862605,1.0198754,2.0,1.5761847
2.068686,3.0279868,0.68689644,-0.7267338,1.7400584,-1.4938649,1.1737087,2.0,1.5761847
2.2479236,2.8741088,0.7695309,-0.63858587,1.9793756,-1.3636017,1.1171408,1.7164906,1.3527532
2.4518123,2.7336488,0.8377725,-0.5460116,2.086319,-0.94786096,0.91935277,0.17071699,0.13454075
2.666717,2.636013,0.88565207,-0.46434894,1.2925094,-0.42410123,0.6743858,-0.997967,-0.78649014
2.799854,2.5923276,0.91572976,-0.4017482,0.33164066,-0.017455272,0.1608804,-1.8877923,-1.4877547
2.8340151,2.5905297,0.9222786,-0.3865257,-0.23616485,0.21687819,0.011793114,-2.0,-1.5761847
2.8096888,2.6128695,0.9227471,-0.3854049,-0.6309338,0.1385085,-0.37833616,-2.0,-1.5761847
2.7446983,2.627137,0.907029,-0.42106295,-1.1743791,0.2513289,-0.6504227,-2.0,-1.5761847
2.6237295,2.6530254,0.87680477,-0.4808418,-1.5752683,0.3484501,-1.2799159,-2.0,-1.5761847
2.4614666,2.688918,0.80597633,-0.5919257,-1.783932,0.56786263,-1.2232987,-2.0,-1.5761847
2.2777097,2.7474117,0.7251986,-0.68852586,-1.7727605,0.9270768,-1.2367575,-2.0,-1.5761847
2.0951035,2.8429067,0.63184166,-0.77507895,-1.6946607,1.1974763,-1.409433,-2.0,-0.0
1.9205422,2.9662547,0.5130646,-0.8583376,-1.4185307,1.4959716,-0.9646273,-2.0,1.5761847
1.7744242,3.1203496,0.42539114,-0.905008,-0.9271932,1.8218428,0.32313296,-2.0,1.5761847
1.6789172,3.3080115,0.4552718,-0.89034796,-0.4089866,1.9392453,1.4094584,-1.8812623,1.4826086
1.6367888,3.5077667,0.5792936,-0.81511676,-0.32041872,1.8620211,1.3474782,-0.3350758,0.26407066
1.6037836,3.6995673,0.6864951,-0.727128,-0.5996955,1.202044,0.5858792,0.88893497,-0.7005629
1.542011,3.8233857,0.7290965,-0.6843961,-0.3284663,0.38921115,0.31031206,1.8353398,-1.4464172
1.5081768,3.863477,0.75060385,-0.66075194,0.044950422,-0.15892877,0.09740132,2.0,-1.5761847
1.512807,3.8471065,0.75719136,-0.65318465,0.23283115,-0.29067644,-0.22644001,2.0,-1.5761847
1.5367901,3.8171647,0.7417554,-0.6706704,0.17165042,-0.24604279,-0.02787169,2.0,-1.5761847
1.5544713,3.7918208,0.73982686,-0.67279714,0.22464284,-0.3115838,-0.32096356,2.0,-1.5761847
1.577611,3.7597256,0.71718204,-0.69688374,0.61923575,-0.79767585,-0.6072651,2.0,-0.6303011
1.6413963,3.6775596,0.6722162,-0.74035305,0.79108304,-1.2783448,-0.46180442,2.0,1.4715358
1.7228831,3.5458817,0.6362519,-0.77148086,1.2401468,-1.5792284,0.38892677,2.0,1.045806
1.8506265,3.3832107,0.66664046,-0.7453794,1.7001404,-1.6547619,0.7039562,2.0,-0.3339043
2.025752,3.2127593,0.71889037,-0.6951235,1.8516228,-1.761572,0.051790718,2.0,1.4310324
2.2164817,3.0313056,0.7225875,-0.6912776,1.8565708,-1.8682495,0.3392363,2.0,0.07439838
2.4077208,2.8388636,0.746297,-0.66561073,1.9788517,-1.6112977,0.59647584,0.4998463,-0.39392507
2.6115556,2.6728892,0.78575975,-0.61853117,1.6788504,-1.3008227,-0.37038592,-0.0,0.0
2.7844882,2.5388958,0.7615879,-0.6480459,1.3349146,-1.41286,-0.99800056,0.025190258,-0.01985225
2.9219933,2.3933618,0.6910523,-0.7227654,0.8707478,-1.4526211,-0.88215744,0.79813766,-0.6290062
3.011686,2.2437322,0.62263215,-0.7825128,0.57533216,-1.1248242,-0.7535441,1.7772931,-1.4006711
3.070949,2.127868,0.5600689,-0.828421,0.42512196,-1.2038808,-0.9913835,2.0,-1.5761847
3.1147394,2.0038602,0.47270653,-0.8812107,0.3933534,-1.3335,-0.75736976,2.0,-1.5761847
3.1552575,1.866501,0.40259486,-0.9153782,0.29599512,-1.4618748,-0.927602,2.0,-1.5761847
3.185747,1.7159182,0.3134262,-0.9496067,0.18905464,-1.5630842,-0.9124018,2.0,-1.5761847
3.205221,1.5549101,0.22292668,-0.974828,0.012362982,-1.6442796,-0.9558439,2.0,-1.5761847
3.2064943,1.3855385,0.12602289,-0.99202615,-0.12873659,-1.671173,-0.97390115,2.0,-1.5761847
3.1932335,1.2133965,0.02603766,-0.99965525,-0.3189527,-1.6771107,-0.9865893,2.0,-1.5761847
3.1603794,1.040643,-0.07551134,-0.9971291,-0.4877722,-1.6698328,-1.0196615,2.0,-1.5761847
3.1101356,0.8686392,-0.17963564,-0.9837314,-0.664413,-1.6078653,-1.0143929,2.0,-1.5761847
3.0416965,0.7030184,-0.28125754,-0.95962787,-0.87815773,-1.540043,-1.0272039,2.0,-1.5761847
2.9512405,0.54438376,-0.381029,-0.92454904,-0.9942188,-1.4547125,-1.0162044,2.0,-1.5761847
2.8488295,0.39453873,-0.47554636,-0.87967986,-1.0474038,-1.2713861,-0.8038307,0.5271802,0.17328121
2.7409399,0.26357755,-0.5466765,-0.8373438,-0.65037024,-0.64308983,-0.17409526,-0.7625112,-0.60092926
2.6739473,0.19733503,-0.56160384,-0.82740617,-0.070202634,0.045606732,-0.029161386,-1.7708424,-1.3955874
2.666716,0.20203282,-0.56408674,-0.82571554,0.25042874,0.34400836,-0.051442865,-2.0,-1.5761847
2.692512,0.23746796,-0.5684542,-0.82271487,0.3636686,0.6583594,-0.29583785,-2.0,-1.5761847
2.7299721,0.30528334,-0.5932552,-0.8050102,0.50322825,1.1775883,-0.805865,-2.0,-1.5761847
2.7818081,0.42658275,-0.6579504,-0.75303906,0.7034075,1.639933,-1.2160878,-2.0,-1.5761847
2.8542638,0.5955067,-0.7468811,-0.6649385,1.1064893,1.7601002,-1.2318774,-2.0,-1.5761847
2.9682393,0.7768087,-0.8250259,-0.5650742,1.4518825,1.8016988,-1.4681511,-2.0,-1.5761847
3.1177928,0.9623956,-0.9007296,-0.43432677,1.758434,1.5347466,-1.1736768,-0.8713645,-0.6507448
3.2989233,1.1204847,-0.94655436,-0.3225329,1.6766175,1.0371404,-1.2264651,0.32418975,-0.2508706
3.471626,1.227317,-0.9796524,-0.2006989,1.2318377,0.48403728,-0.69762063,1.3544494,-1.0674312
3.5985134,1.277176,-0.9915281,-0.12984337,0.2856733,0.06924013,-0.4813621,2.0,-1.5761847
3.6279397,1.2843082,-0.99675125,-0.08054102,-0.376481,-0.19497028,0.056341935,2.0,-1.5761847
3.5891597,1.264225,-0.9962667,-0.08632434,-0.85984945,-0.1087928,-0.37525755,2.0,-1.5761847
3.5005894,1.2530186,-0.99885434,-0.047759544,-1.3467377,0.14320986,-0.55591017,2.0,-1.5761847
3.3618665,1.2677702,-0.99994916,0.009484296,-1.7994608,0.35601443,-0.77819604,2.0,-1.5761847
3.17651,1.304442,-0.9959829,0.089523666,-2.2123418,0.5103011,-1.1871196,1.2635361,-0.17163666
2.9486244,1.3570064,-0.9776239,0.21034141,-2.0577812,0.6735203,-0.4971106,1.1340678,-0.8937502
2.7366593,1.4263835,-0.9655747,0.26010323,-1.848121,0.7172559,-0.6372382,1.2458018,-0.9818069
2.5462904,1.5002656,-0.946431,0.3228765,-1.6763929,0.9133533,-1.0861793,1.9143353,-1.508673
2.373611,1.594347,-0.90447223,0.4265309,-1.6618705,1.2105904,-1.1591471,2.0,-1.5761847
2.2024271,1.7190459,-0.8472156,0.53122514,-1.5973194,1.4658068,-1.1596982,2.0,-1.5761847
2.0378928,1.8700336,-0.7778669,0.62840146,-1.4313711,1.6792966,-1.1904444,2.0,-0.6875816
1.890452,2.0430124,-0.69516975,0.71883684,-1.221466,1.837555,-0.984071,2.0,1.5761847
1.7646329,2.2322927,-0.61886287,0.7854957,-1.1999897,1.8457499,0.08267793,2.0,1.5761847
1.641026,2.4224172,-0.6255291,0.78019583,-1.4349258,1.619645,0.9937298,2.0,1.5761847
1.4932193,2.5892513,-0.7019732,0.71219033,-1.6704112,1.2914631,1.1777802,2.0,1.5761847
1.3211558,2.7222805,-0.7830047,0.62200207,-1.8174409,0.998416,1.1633091,2.0,1.5761847
1.1339474,2.825124,-0.8517381,0.52393544,-1.9035672,0.7372706,1.1763089,2.0,1.5761847
0.93786734,2.9010677,-0.9088229,0.4171437,-1.9489436,0.5045858,1.1598076,2.0,1.5761847
0.73711324,2.9530435,-0.9520755,0.30585775,-1.9730092,0.25953013,1.1211624,2.0,1.5761847
0.5338802,2.9797769,-0.98096573,0.19410974,-1.9517776,0.023176694,1.1404049,2.0,1.5761847
0.33283418,2.9821641,-0.9969528,0.07780337,-1.9302762,-0.19601086,1.1157328,2.0,1.5761847
0.13400294,2.9619737,-0.9993096,-0.037035912,-1.8745557,-0.40449417,1.0970029,2.0,1.5761847
-0.05908872,2.920308,-0.9887546,-0.14947924,-1.7944647,-0.61112356,1.0929904,2.0,1.5761847
-0.24393047,2.8573585,-0.9656898,-0.259614,-1.7122542,-0.7977275,1.0639372,2.0,1.5761847
-0.420304,2.7751873,-0.93151563,-0.36368272,-1.6016148,-0.98640764,1.0602727,1.914196,1.5085633
-0.5852809,2.6735806,-0.8863248,-0.4630493,-1.3792605,-1.0570428,0.89698046,0.6110116,0.4815336
-0.7273539,2.5646982,-0.83981997,-0.5428485,-0.9454668,-0.8979879,0.57002145,-0.8579973,-0.67618114
-0.8247432,2.4721994,-0.8065239,-0.59120053,-0.23097323,-0.33866376,0.233487,-1.8132418,-0.9340192
-0.848535,2.437315,-0.79207367,-0.6104255,0.23846503,0.09396036,-0.043860935,-2.0,1.5761847
-0.8239715,2.4469934,-0.79482317,-0.6068405,0.52794135,0.53101826,-0.204781,-2.0,1.5761847
-0.7695901,2.5016918,-0.80744624,-0.5899411,1.0381708,0.64552075,0.3793912,-2.0,1.5761847
-0.6626516,2.5681849,-0.7837794,-0.6210363,1.5615504,0.6410319,1.2965958,-2.0,1.5761847
-0.50180155,2.6342154,-0.694088,-0.7198608,1.8844253,0.8909198,1.4099162,-2.0,1.5761847
-0.30769327,2.725986,-0.58260274,-0.8127321,1.9132686,1.340367,1.407717,-2.0,1.5761847
-0.11061395,2.8640525,-0.45905536,-0.88839424,1.735454,1.7239387,1.3972673,-2.0,1.5761847
0.068149306,3.0416298,-0.32688543,-0.94505197,1.4251817,2.035204,1.3566229,-1.3613197,1.0728456
0.21495247,3.2512693,-0.19206326,-0.98135805,0.9589625,1.9810921,1.239458,0.18143332,0.027239343
0.31373194,3.455335,-0.06554808,-0.997829,0.51104987,1.625267,1.035105,1.2353344,0.9698754
0.36637348,3.6227481,0.0410147,-0.9991581,0.15067449,0.71077,0.68014455,2.0,1.5761847
0.38189393,3.6959622,0.110856205,-0.99382657,-0.08731235,-0.013542454,0.002020868,2.0,1.5761847
0.3729002,3.6945672,0.11106415,-0.993813,-0.16235088,-0.6156384,0.12544994,2.0,1.5761847
0.35617697,3.6311524,0.12389659,-0.99229366,0.20583929,-1.0079842,0.48569176,2.0,1.5761847
0.37737978,3.5273232,0.17336424,-0.9848531,0.45420983,-1.500001,0.6968935,2.0,1.5761847
0.4241664,3.3728132,0.24355252,-0.9698751,0.7424672,-1.9327662,0.8834674,2.0,1.5761847
0.50064546,3.1737256,0.3306861,-0.9437329,1.0297511,-2.1328835,1.1158025,2.0,1.5761847
0.60671663,2.9540243,0.43673372,-0.89958286,1.341446,-2.1375563,1.2116845,2.0,1.5761847
0.74489444,2.733842,0.5453171,-0.83820736,1.6499857,-1.978757,1.2740779,2.0,1.5761847
